"FECHA","FUENTE","TEXTO","LINK ","ETIQUETA"
"18/06/2022","EL ESPECTADOR ","EN LETICIA, CAPITAL DEL AMAZONAS, HAY OTRO GRAVE PROBLEMA AMBIENTAL: SUS HUMEDALES ESTÁN SERIAMENTE AMENAZADOS POR, ENTRE OTRAS COSAS, RESIDUOS SÓLIDOS Y CULTIVO DE PECES NO NATIVOS. ESTA SITUACIÓN TAMBIÉN ESTÁ CAUSANDO UNA DIFICIL SITUACIÓN DE SALUD PÚBLICA.","https://www.elespectador.com/ambiente/amazonas/la-crisis-ambiental-de-los-humedales-de-la-capital-del-amazonas/","CONTAMINACION"
"9/4/2023","EL ESPECTADOR ","DESDE QUE COMENZÓ LA PANDEMIA LA MINERIA ILEGAL EN LA AMAZONIA COLOMBIANA HA INCREMENTADO. ADEMÁS DE LAS PROBLEMÁTICAS AMBIENTALES QUE TRAE EL MERCURIO UTILIZADO EN ESTAS ACTIVIDADES, MONITOREOS SATELITALES EVIDENCIARON QUE DESDE 2020 HA AUMENTADO MÁS DEL 1.000 % SOBRE EL RIO PURÉ Y LOS MINEROS TIENEN ENCLAVES EN EL PARQUE NACIONAL NATURAL RIO PURÉ, A POCOS KILÓMETROS DE UN PUEBLO EN AISLAMIENTO.","https://www.elespectador.com/ambiente/amazonas/la-crisis-ambiental-de-los-humedales-de-la-capital-del-amazonas/","MINERIA ILEGAL"
"15/12/2022","DIALOGO AMERICAS","LA FUERZA PÚBLICA DE COLOMBIA NO DESCANSA EN LA LUCHA CONTRA EL NARCOTRÁFICO, LOGRANDO RESULTADOS CADA VEZ MÁS CONTUNDENTES. A FINALES DE OCTUBRE LAS AUTORIDADES DESTRUYERON 71 LABORATORIOS ILEGALES DE ORGANIZACIONES NARCOTRAFICANTES EN LA REGIÓN AMAZÓNICA COLOMBIANA, INFORMÓ LA ARMADA DE COLOMBIA EN UN COMUNICADO.","https://www.elespectador.com/ambiente/amazonas/la-crisis-ambiental-de-los-humedales-de-la-capital-del-amazonas/","OTROS"
"16/04/2023","VANGUARDIA","LOS DISIDENTES DE LAS FARC PREGUNTABAN POR LA UBICACIÓN DE 450 KILOS DE MARIHUANA DE VARIEDAD CRIPA, QUE ESTABAN OCULTOS EN ALGÚN LUGAR DEL VASTO AMAZONAS. EL TRAFICANTE SE NEGABA A ENTREGAR EL BOTIN Y SOPORTÓ DURANTE OCHO HORAS LOS MÁS CRUELES CASTIGOS.","https://www.vanguardia.com/colombia/el-narcotrafico-del-amazonas-es-dominado-por-las-disidentes-de-las-farc-y-las-bandas-brasileras-IH6548587","OTROS"
"9/5/2023","EL COLOMBIANO","LAS CONCLUSIONES, RECOPILADAS EN UN ARTICULO RECIENTEMENTE PUBLICADO EN LA REVISTA NATURE, SURGEN AL COMPARAR LA CAPACIDAD DE RESISTIR LA FALTA DE AGUA DE LAS DIFERENTES ESPECIES DE ÁRBOLES DE LA REGIÓN Y CONSTATAR QUE LA TOLERANCIA A LA SEQUIA DE LOS ÁRBOLES DE LA SELVA AMAZÓNICA PUEDE VARIAR EN FUNCIÓN DE LA ESPECIE.","https://www.elcolombiano.com/medio-ambiente/arboles-de-la-amazonia-estan-en-riesgo-de-desaparecer-por-la-sequia-que-causa-deforestacion-y-cambio-climatico-JD21334683","DEFORESTACION"
"27/01/2023","EL NUEVO SIGLO","MÁS DE UN TERCIO DE LA AMAZONIA SE HABRIA DEGRADADO POR LA ACTIVIDAD HUMANA Y LAS SEQUIAS, DIJERON INVESTIGADORES, Y SE REQUIEREN ACCIONES PARA PROTEGER ESE ECOSISTEMA CRUCIAL.","https://www.elnuevosiglo.com.co/articulos/01-27-2023-un-tercio-de-la-amazonia-se-degrado-por-el-hombre-y-las-sequias","DEFORESTACION"
"9/11/2022","INIGHT CRIME","A MEDIDA QUE LOS PRECIOS DEL ORO SE HAN DISPARADO, HA SURGIDO UN AUGE DE LA MINERIA EN TODA LA CUENCA AMAZÓNICA, DEJANDO UNA PROFUNDA HUELLA AMBIENTAL. LA MINERIA ILEGAL SE HA CONVERTIDO EN UNO DE LOS PRINCIPALES MOTORES DE LA DEFORESTACIÓN EN LA AMAZONIA, SOBRE TODO EN VENEZUELA, GUYANA Y SURINAM. AUNQUE TAMBIÉN CONTRIBUYE A LA PÉRDIDA DE BOSQUES EN BOLIVIA Y ECUADOR, NO ES EL PRINCIPAL MOTOR, POR LO QUE ESTE INFORME SE CENTRARÁ EN LA EXTRACCIÓN DE ORO EN LOS PRIMEROS PAISES.","https://es.insightcrime.org/investigaciones/bajo-superficie-mineria-ilegal-oro-amazonas/","MINERIA ILEGAL"
"10/30/2022","OJO PUBLICO","LAS RUTAS DEL ORO ILEGAL: MAPAS SATELITALES MUESTRAN EXPANSIÓN MINERA EN LA AMAZONIA. EN BRASIL, COLOMBIA Y PERÚ PAISES QUE COMPARTEN TERRITORIOS LIMITROFES Y QUE EN LOS ÚLTIMOS AÑOS HAN REGISTRADO EL AVANCE DE DIFERENTES DELITOS AMBIENTALES EXISTEN 9.060 ZONAS DE EXPLOTACIÓN MINERA EN MÁS DE 32.000 KILÓMETROS CUADRADOS DE LA AMAZONIA.
EN ESTA ZONA DE FRONTERA COMPARTIDA POR LOS TRES PAISES, LA FUNDACIÓN PARA LA CONSERVACIÓN Y EL DESARROLLO SOSTENIBLE (FCDS) HA IDENTIFICADO EL AVANCE DE LA ACTIVIDAD AURIFERA ILEGAL SOBRE COMUNIDADES INDIGENAS, A TRAVÉS DE OCHO RUTAS FLUVIALES Y ÁREAS PROTEGIDAS DONDE SE HAN INSTALADO BALSAS Y MAQUINARIA CONOCIDA COMO DRAGAS PARA LA EXTRACCIÓN DE ORO.
","https://ojo-publico.com/ambiente/territorio-amazonas/mineria-ilegal-oro-avanza-la-amazonia-brasil-colombia-y-peru","MINERIA ILEGAL"
"3/18/2023","INFOBAE","UNO DE LOS PANORAMAS QUE EVIDENCIÓ EL SINCHI (INSTITUTO AMAZÓNICO DE INVESTIGACIONES CIENTIFICAS) TIENE QUE VER CON EL CAMBIO CLIMÁTICO DONDE SE INDICÓ QUE, SI SE PIERDE EL 40% DE LA SELVA TROPICAL, LOS BOSQUES PODRIAN DIRIGIRSE A UN PUNTO DE INFLEXIÓN O PUNTO DE NO RETORNO, DONDE EL BOSQUE RESTANTE EVENTUALMENTE TRANSFORMARSE EN UN ECOSISTEMA DE SABANA. EN COLOMBIA LA REGIÓN AMAZÓNICA REPRESENTA EL 42,3% DEL TERRITORIO CON UNA SUPERFICIE ESTIMADA DE 483.164 KM. EN ESTA ÁREA, EL 14% ESTÁ DOMINADO POR TIERRAS AGRICOLAS, VEGETACIÓN SECUNDARIA Y BOSQUES FRAGMENTADOS. ACTUALMENTE, EL 86% DEL ÁREA CORRESPONDE A ÁREAS NATURALES EN BUEN ESTADO DE CONSERVACIÓN, DONDE LOS BOSQUES SON LA COBERTURA DOMINANTE.","https://www.infobae.com/colombia/2023/03/18/la-amazonia-colombiana-perderia-4-millones-de-hectareas-de-bosques-para-2040/","OTROS"
"7/15/2021","BBC NEWS MUNDO","EL IMPACTO DE LAS REGIONES DE LAS AMAZONAS QUE AHORA EMITEN MÁS CARBONO DEL QUE ABSORBEN LA DEFORESTACIÓN Y EL CAMBIO CLIMÁTICO ESTÁN ALTERANDO LA CAPACIDAD DE LA SELVA AMAZÓNICA DE ABSORBER DIÓXIDO CARBONO, DE ACUERDO CON UN NUEVO ESTUDIO.
SIGNIFICATIVAS ÁREAS DE LA SELVA TROPICAL MÁS GRANDE DEL PLANETA HAN COMENZADO A EMITIR MÁS CO2 DEL QUE ABSORBEN.
EL ÁREA SURESTE ES LA MÁS AFECTADA, DICEN LOS CIENTIFICOS, CON TASAS MÁS ALTAS DE PÉRDIDA DE ÁRBOLES Y UN INCREMENTO EN EL NÚMERO DE INCENDIOS.
LAS TEMPERATURAS ALLI HAN AUMENTADO TRES VECES EL PROMEDIO MUNDIAL DURANTE LOS MESES MÁS CALUROSOS.
","https://www.bbc.com/mundo/noticias-57820472","DEFORESTACION"
"3/20/2023","MONGABAY","UN ESTUDIO PUBLICADO EN LA REVISTA NATURE LOGRÓ DETERMINAR QUE POCO MÁS DE 3 MILLONES DE HECTÁREAS DE BOSQUE AMAZÓNICO FUERON DEFORESTADAS PARA ACTIVIDADES ILICITAS ENTRE 1985 Y 2019. LOS RESULTADOS DEL ANÁLISIS DE 34 AÑOS MOSTRARON QUE “LA GRAN MAYORIA DE LA DEFORESTACIÓN SE ATRIBUYE A TIERRAS ESTABLES DE GANADERIA”.
EL ESTUDIO TITULADO LA EXPANSIÓN POSCONFLICTO DEL CULTIVO DE COCA Y LA GANADERIA ILICITA EN COLOMBIA, PUBLICADO EN FEBRERO DE 2023, MUESTRA QUE EL INCREMENTO EXPONENCIAL EN LA PÉRDIDA DE BOSQUE PARA PASTURAS GANADERAS EMPEZÓ A DARSE LUEGO DE LA FIRMA DEL ACUERDO DE PAZ CON LA GUERRILLA DE LAS FUERZAS ARMADAS REVOLUCIONARIAS DE COLOMBIA (FARC) A FINALES DE 2016. “EL ACUERDO INDICABA EL FIN DE LA CONSERVACIÓN A PUNTA DE PISTOLA LIDERADA POR LAS FARC. 
","https://es.mongabay.com/2023/03/deforestacion-amazonia-colombiana-ganaderia-bosques/","DEFORESTACION"
"4/9/2023","ELESPECTADOR","SEGÚN MONITOREO DE LA ALIANZA REGIONAL AMAZÓNICA PARA LA REDUCCIÓN DE LOS IMPACTOS DE LA MINERIA DE ORO, INTEGRADA POR VARIAS ORGANIZACIONES DE LA SOCIEDAD CIVIL, SE HA IDENTIFICADO UN AUMENTO DE LANCHAS, BALSAS Y DRAGONES EN RIOS COMO PURÉ, COTUHÉ Y CAQUETÁ, EN DONDE LA EXPLOTACIÓN DE ORO PUEDE ESTAR REALIZÁNDOSE TANTO POR MINEROS COLOMBIANOS COMO BRASILEÑOS. EN EL RIO PURÉ (UBICADO EN EL DEPARTAMENTO DEL AMAZONAS, ENTRE LOS RIOS CAQUETÁ Y PUTUMAYO) DURANTE 2022 SE IDENTIFICARON 357 BALSAS Y DRAGONES, UN INCREMENTO DE MÁS DEL 1.000 % CON RESPECTO A 2020, CUANDO SE REPORTARON 25. ESTOS REGISTROS SE LLEVAN A CABO, ENTRE OTROS RECURSOS, GRACIAS A IMÁGENES SATELITALES. ","https://www.elespectador.com/ambiente/amazonas/el-aumento-de-la-mineria-ilegal-amenaza-a-un-pueblo-del-amazonas-en-aislamiento/","MINERIA ILEGAL"
"10/28/2022","INFOBAE","POR LA DESTRUCCIÓN DE LAS DRAGAS QUE SON UTILIZADAS PARA LA EXTRACCIÓN MINERA EN EL RIO PURÉ Y COTUHÉ DE LAS AMAZONAS, SE GENERA UN GRAN IMPACTO AMBIENTAL, ECOSISTEMAS Y AFLUENTES HIDRICOS, EN EL MARCO DE ESTAS OPERACIONES SE ESTARIAN VERTIENDO ALREDEDOR DE ENTRE 5 Y 7 GRAMOS DE MERCURIO POR CADA GRAMO DE ORO QUE SE ESTARIAN EXTRAYENDO DE LOS AFLUENTES HIDRICOS.","https://www.google.com/search?q=mineria+ilegal+del+amazonas+en+colombia&oq=mineria+ilegal+de&aqs=chrome.0.69i59j69i57j0i512l8.8047j0j7&sourceid=chrome&ie=UTF-8#fpstate=ive&vld=cid:c19b688e,vid:Cwzar7i7a8o","CONTAMINACION"
"12/2/2022","RADIO NACIONAL DE COLOMBIA","UNO DE LOS MOTORES DE LA DEFORESTACIÓN EN COLOMBIA, SEGÚN CIFRAS DEL IDEAM, SOLO EN 2021 SE DEFORESTARON 174.113 HECTÁREAS EN EL PAIS, ESPECIALMENTE EN LA AMAZONIA.
LA PRINCIPAL CAUSA DE LA DEFORESTACIÓN A NIVEL MUNDIAL ES LA AGRICULTURA COMERCIAL Y LA GANADERIA EXTENSIVA, LA DEFORESTACIÓN ADEMÁS NO ES SOLO LA PÉRDIDA DE LA COBERTURA VEGETAL, PORQUE ABARCA AFECTACIONES A DIFERENTES TIPOS DE ECOSISTEMAS, COMO SABANAS, PÁRAMOS, QUE SON ECOSISTEMAS ESTRATÉGICOS Y PRESTAN SERVICIOS AMBIENTALES IMPORTANTES COMO RESERVORIOS DE RECURSOS HIDRICOS Y HÁBITAT DE ESPECIES NATIVAS.
","https://www.radionacional.co/actualidad/medio-ambiente/deforestacion-en-colombia-ganaderia-extensiva-y-sus-consecuencias#:~:text=2022%20%2D%2007%3A20-,Ganader%C3%ADa%20extensiva%2C%20uno%20de%20los%20motores%20de%20la%20deforestaci%C3%B3n%20en,pa%C3%ADs%2C%20especialmente%20en%20la%20Amazon%C3%ADa.","DEFORESTACION"
"9/4/2019","NATIONAL GEOGRAFIC"," NINGÚN CONTINENTE SE HA LIBRADO DEL FUEGO, PERO LA ZONA DE LA QUE MÁS SE HABLA ES DE LA GRAN CANTIDAD DE INCENDIOS QUE ESTÁN DESTRUYENDO EL AMAZONAS. AÚN NO SE PUEDE SABER SI EL ÁREA AFECTADA POR INCENDIOS ES MAYOR QUE LA DEL AÑO PASADO, PERO SI SE CONOCE QUE, COMO APUNTAN DESDE GREENPEACE, EL NÚMERO DE INCENDIOS SURGIDOS ENTRE ENERO Y FINALES DE AGOSTO HA SIDO UN 145% MAYOR QUE EN EL MISMO PERIODO DE 2018. AUNQUE TAMBIÉN ES CIERTO QUE EL NÚMERO DE INCENDIOS DE ESTE AÑO NO ES MAYOR QUE LA MEDIA DE LOS ÚLTIMOS 18 AÑOS (DESDE QUE LOS SATÉLITES DE LA NASA SON CAPACES DE MONITORIZARLOS), SEGÚN LOS DATOS CIENTIFICOS.","https://www.nationalgeographic.com.es/naturaleza/diferencias-entre-incendios-amazonas-y-espana_14646","OTROS"
"9/30/2021","EFEVERDE","AL MISMO TIEMPO, LA DEFORESTACIÓN SE HA DISPARADO A NIVELES SIN PRECEDENTES, PUES AUMENTÓ EN UN 83 % EN LA PRIMERA MITAD DEL AÑO PASADO EN COMPARACIÓN CON EL MISMO PERIODO DE 2019. JUSTAMENTE LA DEFORESTACIÓN, CONDUCIDA POR UNA INESTABILIDAD CONSTANTE, ESTÁ ACELERANDO LA CRISIS CLIMÁTICA GLOBAL.

AL MISMO TIEMPO, LOS ECOSISTEMAS AMAZÓNICOS SE ESTÁN VOLVIENDO MENOS CAPACES DE RESISTIR LOS EFECTOS DEL CAMBIO CLIMÁTICO POR LA DEFORESTACIÓN Y LA POLUCIÓN.","https://efeverde.com/amazonia-colombiana-crisis-ambiental-firma-paz/","DEFORESTACION"
"7/18/2019","ELTIEMPO","EL ESTUDIO 'CONTENIDO DE MERCURIO EN COMUNIDADES ÉTNICAS DE LA SUBREGIÓN PLANICIE DE LA AMAZONIA COLOMBIANA' ARROJA DATOS ALARMANTES SOBRE LAS CONSECUENCIAS DEL MERCURIO EN LA SALUD HUMANA Y EN EL ECOSISTEMA DE LOS RIOS CAQUETÁ, APAPORIS, PURÉ Y COTUHÉ. ESTE TERRITORIO HA ESTADO EXPUESTO A VARIAS OLAS EXTRACTIVAS Y CONFLICTOS QUE PONEN EN RIESGO SUS ECOSISTEMAS. UNO DE LOS FENÓMENOS QUE HA AFECTADO LA ZONA ES LA MINERIA ILEGAL, ACTIVIDAD EN LA QUE SE UTILIZA EL MERCURIO, DICE EL ESTUDIO REALIZADO A TRAVÉS DE LA DIRECCIÓN TERRITORIAL AMAZONIA, Y CON EL APOYO DE LA UNIVERSIDAD DE CARTAGENA Y LA FUNDACIÓN GORDON AND BETTY MOORE.","https://www.eltiempo.com/vida/medio-ambiente/cifras-sobre-el-mercurio-en-la-amazonia-389664","CONTAMINACION"
"3/9/2019","SALUD","LAS POBLACIONES DEL AMAZONAS SUFRIERON UNA SELECCIÓN NATURAL A CAUSA DEL PATÓGENO DEL CHAGAS Y SU GENÉTICA SE FUE ADAPTANDO HASTA TENER UNA VARIANTE RESISTENTE A ESTA ENFERMEDAD, SEGÚN HA DESCUBIERTO UN ESTUDIO COLIDERADO POR EL INSTITUTO DE BIOLOGIA EVOLUTIVA (IBE-CSIC-UPF) Y LA UNIVERSIDAD DE SAO PAULO (BRASIL).","https://www.20minutos.es/salud/biologia-chagas-hallan-una-variante-genetica-que-protege-del-chagas-a-habitantes-del-amazonas-5108016/","OTROS"
"9/2/2020","COLOMBIA","CUANDO ALGUIEN SE ATREVIA A AFIRMAR O A VATICINAR QUE LA SELVA AMAZÓNICA SERIA TAN SOLO UN BUEN RECUERDO SI LA DEFORESTACIÓN Y LOS INCENDIOS SE SEGUIAN PRODUCIENDO EN ELLA, MUCHOS SE IBAN EN CONTRA DE QUIEN PRONUNCIABA DICHAS PALABRAS Y LO CONSIDERABAN EXAGERADO, PUES RESULTA QUE AL PASO QUE VAMOS, ESOS COMENTARIOS PARECERÁN UNA DURA SENTENCIA CONTRA UNA REGIÓN QUE NO PARA DE ARDER.
","https://www.colombia.com/actualidad/internacionales/los-incendios-no-se-apagan-en-el-amazonas-279403","DEFORESTACION"
"1/12/2023","INTERNACIONAL","LA ARMADA COLOMBIANA RESCATÓ A 23 PERSONAS QUE ESTABAN A LA DERIVA EN DOS EMBARCACIONES, UNA DE ELLAS DE BANDERA BRASILEÑA, EN EL RIO AMAZONAS, INFORMÓ ESTE VIERNES LA INSTITUCIÓN CASTRENSE.

","
https://www.20minutos.es/noticia/5091851/0/rescatan-en-colombia-a-23-personas-que-estaban-a-la-deriva-en-el-rio-amazonas/
","OTROS"
"3/18/2023","INFOBAE","DESDE QUE EL ESTADO COLOMBIANO FIRMÓ EL ACUERDO FINAL DE PAZ CON LA GUERRILLA DE LAS FUERZAS ARMADAS REVOLUCIONARIAS DE COLOMBIA (FARC) EN 2016 SE EVIDENCIÓ QUE LA AMAZONIA SE VE AMENAZADA POR LA DEFORESTACIÓN ACELERADA.","https://www.infobae.com/colombia/2023/03/18/la-amazonia-colombiana-perderia-4-millones-de-hectareas-de-bosques-para-2040/","DEFORESTACION"
"4/5/2023","EL ESPECTADOR","DESDE QUE COMENZÓ LA PANDEMIA LA MINERIA ILEGAL EN LA AMAZONIA COLOMBIANA HA INCREMENTADO. ADEMÁS DE LAS PROBLEMÁTICAS AMBIENTALES QUE TRAE EL MERCURIO UTILIZADO EN ESTAS ACTIVIDADES, MONITOREOS SATELITALES EVIDENCIARON QUE DESDE 2020 HA AUMENTADO MÁS DEL 1.000 % SOBRE EL RIO PURÉ Y LOS MINEROS TIENEN ENCLAVES EN EL PARQUE NACIONAL NATURAL RIO PURÉ, A POCOS KILÓMETROS DE UN PUEBLO EN AISLAMIENTO.","https://www.elespectador.com/ambiente/amazonas/el-aumento-de-la-mineria-ilegal-amenaza-a-un-pueblo-del-amazonas-en-aislamiento/
","MINERIA ILEGAL"
"11/24/2022","EURONEWS","UNA OPERACIÓN ESPECIAL DE LAS FUERZAS MILITARES Y LA POLICIA EN EL MARCO DEL PLAN PERSEO HA DESTRUIDO LOS EQUIPOS DE PRODUCCIÓN MINERA QUE, SEGÚN LAS INVESTIGACIONES, PERTENECIAN A GRUPOS ARMADOS VINCULADOS AL NARCOTRÁFICO.","https://es.euronews.com/2022/11/24/la-policia-y-el-ejercito-de-colombia-desmantelan-la-mina-ilegal-que-devastaba-las-selvas-d
","MINERIA ILEGAL"
"12/15/2022","DIALOGO AMERICAS","LA FUERZA PÚBLICA DE COLOMBIA NO DESCANSA EN LA LUCHA CONTRA EL NARCOTRÁFICO, LOGRANDO RESULTADOS CADA VEZ MÁS CONTUNDENTES. A FINALES DE OCTUBRE LAS AUTORIDADES DESTRUYERON 71 LABORATORIOS ILEGALES DE ORGANIZACIONES NARCOTRAFICANTES EN LA REGIÓN AMAZÓNICA COLOMBIANA, INFORMÓ LA ARMADA DE COLOMBIA EN UN COMUNICADO.","https://dialogo-americas.com/es/articles/autoridades-colombianas-destruyen-71-narco-laboratorios-en-la-amazonia/
 
","OTROS"
"1/3/2023","EL PAIS","EN GÜERIMA, VICHADA, A LAS PUERTAS DE LA AMAZONIA COLOMBIANA, LAS ANTIGUAS PISTAS DEL NARCOTRÁFICO SIRVEN PARA TRANSPORTAR CACAO A LOS CAMPESINOS QUE ABANDONARON LOS CULTIVOS ILICITOS EN ESTA REGIÓN POBRE, DESPOBLADA Y SIN CARRETERAS","https://elpais.com/america-colombia/2023-01-03/el-pueblo-colombiano-que-cambio-la-coca-por-cacao.html","OTROS"
"2/25/2023","RTVE","LA DEFORESTACIÓN SIN FRENO DE LA SELVA AMAZÓNICA HA DISPARADO LAS ALARMAS EN COLOMBIA. HAY UNA COMBINACIÓN DE FACTORES PERO EL PRINCIPAL ENEMIGO DE LOS BOSQUES NO ES EL CULTIVO DE COCA, NI LA MINERIA ILEGAL.
SEGÚN LOS EXPERTOS, LOS BOSQUES COLOMBIANOS SE ENFRENTAN A UN NUEVO ENEMIGO: LA GANADERIA, QUE SE HA CONVERTIDO EN UNO DE LOS PRINCIPALES MOTORES DE LA DEFORESTACIÓN.","https://www.rtve.es/noticias/20230225/ganaderia-deforestacion-colombia/2427635.shtml","DEFORESTACION"
"3/28/2023","EL PAIS","SOBRE LA CIUDAD DE SAN JOSÉ DEL GUAVIARE, UN REMANSO EN LA AMAZONIA COLOMBIANA, UN HELICÓPTERO DE LA ÉPOCA DE LA GUERRA EN VIETNAM REPLETO DE AGENTES DE LA POLICIA JUDICIAL Y EL EJÉRCITO SE ELEVA HACIA EL CIELO. A MEDIDA QUE VUELA HACIA EL SUR, EL MOSAICO DE FINCAS GANADERAS ATRAVESADO POR CAMINOS DE ARCILLA ROJA SE DISUELVE EN PARCHES DE VEGETACIÓN DESFIGURADOS POR LA DEFORESTACIÓN. ","https://elpais.com/america-futura/2023-05-28/los-bosques-de-colombia-victimas-silenciosas-de-la-guerra-contra-las-drogas.html","OTROS"
"9/6/2017","SEMANA","ESO ES LO QUE ESTÁ PASANDO EN SAN VICENTE DEL CAGUÁN, EL MUNICIPIO MÁS DEFORESTADO DEL CAQUETÁ CON 18.000 HECTÁREAS DERRIBADAS EL AÑO PASADO, DESDE PRINCIPIOS DE AGOSTO VARIOS POBLADORES DE LA ZONA HAN INGRESADO A UN ÁREA DE RESERVA FORESTAL INSTITUIDA POR LA PROPIA COMUNIDAD PARA TUMBAR EL BOSQUE Y ESTABLECER PASTOS PARA LA GANADERIA. EL SALDO, DICE ÉL, SON AL MENOS 2.000 HECTÁREAS DEFORESTADAS HASTA AHORA Y CON GRANDES POSIBILIDADES DE AUMENTAR EN LOS PRÓXIMOS MESES.","https://www.semana.com/medio-ambiente/articulo/talas-de-arboles-en-caqueta-y-la-amazonia-colombiana-por-culpa-de-la-ganaderia/38577/","DEFORESTACION"
"4/21/2021","FAC","SE LOGRÓ LA CAPTURA DE TRES PERSONAS POR EL DELITO DE APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES.

LAS PERSONAS, QUE FUERON CAPTURADAS EN FLAGRANCIA, VENIAN REALIZANDO UN INVALUABLE DAÑO AMBIENTAL AL ACABAR CON LA VIDA DE CERCA DE 1.300 ÁRBOLES DEL SECTOR, SIENDO ADEMÁS REINCIDENTES EN EL MISMO DELITO, LOS APREHENDIDOS SE ENCUENTRAN DIRECCIONADOS AL PARECER, POR EL GRUPO ARMADO ORGANIZADO RESIDUAL FRENTE ‘JORGE BRICEÑO SUÁREZ ’.","https://www.fac.mil.co/es/noticias/capturados-3-hombres-por-delitos-ambientales-en-caqueta","OTROS"
"4/21/2021","EL TIEMPO","LA MAYOR PARTE DE LA DEFORESTACIÓN SE DEBE A LA CONSTRUCCIÓN DE VIAS TERCIARIAS, NO PORQUE DESTRUYAN LOS BOSQUES, SINO PORQUE ES POR AHI QUE LLEGAN LOS NUEVOS COLONOS. LE SIGUE LA TALA Y QUEMA PARA GANADERIA, Y EN TERCER LUGAR, LOS CULTIVOS DE COCA QUE HAN AUMENTADO EN EL DEPARTAMENTO. ESTO OCURRE EN ZONAS CON BOSQUES QUE TARDARON MILES DE AÑOS EN CRECER Y QUE SON EL HOGAR DE UNA FLORA Y FAUNA ÚNICA.","https://www.eltiempo.com/vida/medio-ambiente/la-selva-del-guaviare-y-su-lucha-contra-la-deforestacion-119808","DEFORESTACION"
"7/23/2015","POLICIA ","LA OPERACIÓN DIGNIDAD UNO SE LLEVÓ A CABO EN EL RIO VAUPÉS, EN  LA DESEMBOCADURA DEL CAÑO CUYARI DONDE SIN IMPORTAR LAS CONDICIONES GEOGRÁFICAS UNIDADES DEL ESCUADRÓN MOTORIZADO DELTA, EN ATENCIÓN A LA NECESIDAD DE PROTEGER, CUIDAR Y  CONSERVAR EL MEDIO AMBIENTE LOGRARON LA CAPTURA DE 11 PERSONAS  EN EDADES PROMEDIO DE 19 A 59 AÑOS DE EDAD Y TRES MENORES DE EDAD, FUERON SORPRENDIDOS  EN  FLAGRANCIA EN MOMENTOS EN QUE EXTRAIAN MATERIAL DE ARRASTRE DEL RIO VAUPÉS, LO CUAL AL PARECER ESTARIA ORIGINANDO INCISIÓN GENERAL DEL CAUCE, EROSIÓN REMONTANTE,  DESCENSO EN LOS NIVELES FREÁTICOS, PÉRDIDA DE LA FLORA Y LA FAUNA ACUÁTICAS Y EN GENERAL, DESEQUILIBRIO DEL RIO.","https://www.policia.gov.co/noticia/en-defensa-del-r%C3%ADo-vaup%C3%A9s-ofensiva-contra-la-miner%C3%ADa-ilegal","MINERIA ILEGAL"
"9/1/2015","EL UNIVERSAL","LA CORTE CONSTITUCIONAL ORDENÓ SUSPEDNDER CUALQUIER ACTIVIDAD MINERA EN UN MILLON DE HECTAREAS EN LOS DEPARTAMENTOS  DE VAUPÉS Y AMAZONAS.","https://www.eluniversal.com.co/colombia/suspenden-explotacion-minera-en-un-millon-de-hectareas-en-amazonas-y-vaupes-204497-FTEU306201","MINERIA ILEGAL"
"5/2/2019","FAC","TRAS UNA CONSTANTE PRESIÓN MILITAR EJERCIDA POR TROPAS DEL EJÉRCITO NACIONAL Y DE LA ARMADA DE COLOMBIA, QUE INICIÓ EN EL DEPARTAMENTO DE VICHADA, FUE INCAUTADA MÁS DE MEDIA TONELADA DE CLORHIDRATO DE COCAINA, QUE ERA TRANSPORTADA A BORDO DE UNA EMBARCACIÓN SOBRE EL RIO GUAINIA, EN EL MUNICIPIO DE INIRIDA.","https://www.fac.mil.co/es/noticias/incautaron-media-tonelada-de-cocaina-en-el-rio-guainia","OTROS"
"3/5/2023","CARACOL RADIO","LA ALCALDIA DE SAN VICENTE DEL CAGUÁN DIO A CONOCER QUE “DEBIDO A LOS ÚLTIMOS ACONTECIMIENTOS OCURRIDO EN LAS PLATAFORMAS CAPELLA, EN LA VEREDA LOS POZOS Y BRUSELAS, SE HAN OCASIONADO DERRAMES DE SUSTANCIAS QUIMICAS QUE PUEDEN LLEGAR A CONTAMINAR FUENTES HIDRICAS CERCANAS”.","https://caracol.com.co/2023/06/01/madera-plastica-una-iniciativa-para-ponerle-fin-al-hurto-de-rejillas-de-hierro-en-neiva/","CONTAMINACION"
"1/13/2022","SEMANA","LA BÚSQUEDA POR ENCONTRAR UNA GOTA DE AGUA ES ALGO QUE A LOS HABITANTES DEL DEPARTAMENTO DEL CAQUETÁ CADA VEZ SE LES HACE MÁS DIFICIL. EL AGUA POTABLE EN ESTA PARTE DEL PAIS ESTÁ AUSENTE Y NIÑOS, JÓVENES, ADULTOS E INDIGENAS TRATAN DE HALLAR ALGUNA SOLUCIÓN.","https://www.semana.com/sostenibilidad/medio-ambiente/articulo/sequia-en-caqueta-mas-de-2500-familias-se-encuentran-sin-agua/202226/","OTROS"
